StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q4,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q11,Q12_1,Q12_2,Q12_3,Q14,Q15_1,Q15_2,Q15_3,Q17,Q18_1,Q18_2,Q18_3,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q21,Q24,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q27,Q28,Q29,Q30_1,Q30_2,Q30_3,Q31,Q32,Q33,Q34,Q35_1,Q35_2,Q35_3,Q35_4,Q36,Q37,Q38,Q39,Q40,Q41,Q43,Q46,Q47,Q48,mobile,vignette,race_1,race_2,race_3,sex_1,sex_2,sex_3,prof_1,prof_2,prof_3,slogan_1,slogan_2,slogan_3,vignettetext_1,vignettetext_2,politician_1,politician_2,politician_3,econ_1,econ_2,econ_3,name_1,name_2,name_3,intro,correct,incorrect,ticket,age_bracket
11/26/2021 15:45,11/26/2021 15:46,0,170.233.35.138,100,57,1,11/26/2021 15:46,R_3JgAAqctBJSmHoR,,,,,-22.94850159,-43.34359741,anonymous,PT,2,40,2,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treatment,black,black,white,male,female,female,captain,professor,captain,corruption3,generic2,generic3,,,politician,novice,politician,right,right,left,Bernardo Teixeira,Isabella Nunes,Cecilia Machado,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,5ac58cf52008c7b5_d53c57ca5f074bd3_34d2c184661766dd_f2353bc1ad5336d2ef96dd4895c064bd,
11/26/2021 15:46,11/26/2021 15:47,0,177.67.9.2,100,28,1,11/26/2021 15:47,R_1lxWGABfhCJikMM,,,,,-20.07609558,-44.17500305,anonymous,PT,1,2,2,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,pardo,white,pardo,female,male,male,professor,professor,captain,jobs2,jobs3,corruption2,,,novice,politician,politician,left,right,right,Cecilia Machado,Nicolas Duarte,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,801abcf0a84c6b8b_d53c57ca5f074bd3_2684f4f558fb709d_9692f07e9d2bef55d6c26b8ef67d5482,
11/26/2021 15:47,11/26/2021 15:48,0,177.194.142.229,100,38,1,11/26/2021 15:48,R_2tWjGeuADO6yqpH,,,,,-1.343994141,-48.38510132,anonymous,PT,1,15,1,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,pardo,white,pardo,female,female,male,doctor,captain,office,jobs2,corruption1,generic1,,,novice,novice,novice,right,left,left,Isabella Nunes,Olívia Mendes,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,8b8553f5357711dc_d53c57ca5f074bd3_304bd94b04476bdf_b33afd976026bc39efd40cec5f66b78d,
11/26/2021 15:47,11/26/2021 15:48,0,189.5.228.23,100,35,1,11/26/2021 15:48,R_1GWf71zKcpbsV6D,,,,,-21.22439575,-47.82389832,anonymous,PT,1,36,2,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,black,black,white,male,female,male,office,office,police,generic2,generic1,corruption2,,,politician,politician,politician,right,right,right,Nicolas Duarte,Isabella Nunes,Bernardo Teixeira,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,ac8c0d42318ff9bc_d53c57ca5f074bd3_2684f4f558fb709d_4619ab50f5268db1361b5b7cfba312b3,
11/26/2021 15:47,11/26/2021 15:48,0,179.111.7.34,100,23,1,11/26/2021 15:48,R_1lt5bJaKWDBkE4t,,,,,-23.6282959,-46.64089966,anonymous,PT,1,8,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,black,pardo,black,female,female,male,pastor,office,office,corruption1,generic1,generic2,,,novice,politician,politician,left,right,right,Cecilia Machado,Olívia Mendes,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,d9ba52734444b525_d53c57ca5f074bd3_fa7c59c08f27460f_2bf16906823d724deafdb2a78937ce65,
11/26/2021 15:47,11/26/2021 15:48,0,201.77.10.231,100,43,1,11/26/2021 15:48,R_2D03cGy1GZcNtZH,,,,,-21.01669312,-41.61669922,anonymous,PT,1,31,1,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treatment,white,black,black,male,male,female,pastor,doctor,captain,corruption2,jobs1,corruption1,,,politician,novice,novice,left,right,left,Bernardo Teixeira,Nicolas Duarte,Olívia Mendes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,4476919365f07fbc_d53c57ca5f074bd3_9a43d77cd2d6b6f5_dcd6628ce618988db51b8dfdbb1be84e,
11/26/2021 15:47,11/26/2021 15:48,0,191.246.2.115,100,85,1,11/26/2021 15:48,R_2dmPzTrciBfzpfe,,,,,-23.47720337,-46.66789246,anonymous,PT,1,33,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,white,black,white,male,male,female,office,doctor,professor,jobs2,corruption2,generic2,,,novice,novice,politician,right,left,right,Nicolas Duarte,Hector Amaral,Isabella Nunes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,547b00083988532f_d53c57ca5f074bd3_fa7c59c08f27460f_9345f1904eb5e6bb7a55b4abdd8cabf0,
11/26/2021 15:50,11/26/2021 15:52,0,45.7.26.96,100,62,1,11/26/2021 15:52,R_2YFgbn745oJ1B9i,,,,,-6.068206787,-49.90960693,anonymous,PT,1,7,2,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,white,white,black,female,male,female,doctor,police,office,corruption1,corruption3,corruption2,,,politician,politician,novice,left,left,left,Isabella Nunes,Hector Amaral,Olívia Mendes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,8a1c13f914047080_d53c57ca5f074bd3_cfc8282d8f0bf020_aa48694e916e7b53426d8bd7758326a6,
11/26/2021 15:51,11/26/2021 15:52,0,187.121.77.206,100,61,1,11/26/2021 15:52,R_31T7IYq6d7M6LV9,,,,,-23.69500732,-46.56159973,anonymous,PT,1,45,2,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treatment,pardo,black,white,male,male,male,doctor,office,office,generic1,corruption3,corruption2,,,novice,politician,politician,left,left,right,Bernardo Teixeira,Nicolas Duarte,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,356a06c2721bc1b9_d53c57ca5f074bd3_304bd94b04476bdf_6d2f7f8af8a39a71f9a6eb22a3826b95,
11/26/2021 15:51,11/26/2021 15:52,0,187.180.189.222,100,58,1,11/26/2021 15:52,R_WwaHvqkpxedSWuB,,,,,-23.47360229,-47.44250488,anonymous,PT,1,14,2,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treatment,pardo,black,black,female,female,male,police,doctor,professor,jobs3,generic2,jobs2,,,politician,politician,novice,left,right,left,Isabella Nunes,Olívia Mendes,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,3b06369606443430_d53c57ca5f074bd3_8bb414d48589b44c_30a5887edbdb8c3ce6fa363e8d69f069,
11/26/2021 15:44,11/26/2021 15:52,0,201.19.253.78,100,496,1,11/26/2021 15:52,R_p4ouO4PGChOfZ1T,,,,,-23.02859497,-44.33410645,anonymous,PT,1,18,1,19,7,4,4,4,4,4,4,4,5,1,1,1,5,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,5,5,5,5,5,5,1,2,3,4,5,Racismo,3,3,4,7,7,2,2,17,12,1,2,1,2,1,4,Angra dos Reis,23931410,2,3,,Não o conheço.,Não o conheço.,Nada a declarar.,no,control,white,white,black,male,female,male,pastor,professor,police,jobs3,generic1,generic2,,,politician,novice,politician,left,right,right,Nicolas Duarte,Cecilia Machado,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,f175427b424b1806_d53c57ca5f074bd3_714c7199abd3b49d_f011371044c21556e76a3e73ca2dec02,3
11/26/2021 15:52,11/26/2021 15:52,0,177.131.162.42,100,42,1,11/26/2021 15:52,R_3256bTrhSpAjdse,,,,,-22.38220215,-43.15910339,anonymous,PT,1,49,2,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,pardo,pardo,black,female,male,male,doctor,doctor,pastor,generic3,jobs1,corruption3,,,novice,politician,novice,right,left,right,Cecilia Machado,Bernardo Teixeira,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,dc6ff64a4b579d8b_d53c57ca5f074bd3_714c7199abd3b49d_ab362cda9338500461b4aa055acaade9,
11/26/2021 15:53,11/26/2021 15:54,0,191.176.218.173,100,18,1,11/26/2021 15:54,R_12QLBMY6N4bg7nl,,,,,-15.77920532,-47.93409729,anonymous,PT,1,32,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treatment,pardo,black,white,male,male,male,office,office,professor,corruption1,jobs1,jobs3,,,novice,politician,politician,right,left,right,Hector Amaral,Nicolas Duarte,Bernardo Teixeira,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,77812304a426d96d_d53c57ca5f074bd3_304bd94b04476bdf_5622f08ac95630e553e08fde9ced25ce,
11/26/2021 15:53,11/26/2021 15:54,0,189.6.32.129,100,21,1,11/26/2021 15:54,R_OQmOfFl9PiaRzkl,,,,,-15.77920532,-47.93409729,anonymous,PT,1,12,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,black,pardo,white,male,male,male,police,doctor,office,generic1,jobs3,jobs2,,,novice,politician,politician,left,right,left,Bernardo Teixeira,Hector Amaral,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,d6fc7dfd32320ab5_d53c57ca5f074bd3_ddf40037f4cb28bc_97f28bc4c613c7cf6874c6524e68a2ac,
11/26/2021 15:54,11/26/2021 15:55,0,177.0.189.74,100,25,1,11/26/2021 15:55,R_296T88x9Jks1T00,,,,,-25.50259399,-49.290802,anonymous,PT,1,26,2,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,black,white,pardo,male,male,female,pastor,doctor,doctor,corruption3,corruption2,generic3,,,novice,novice,novice,left,right,left,Hector Amaral,Bernardo Teixeira,Olívia Mendes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,048c60dc12b80163_d53c57ca5f074bd3_330c41dab4a35460_cdb298ac66dbecd13c26d370b03b5f3b,
11/26/2021 15:54,11/26/2021 15:55,0,177.25.185.17,100,87,1,11/26/2021 15:55,R_2ZWUB8Dk9aG5n1c,,,,,-22.94850159,-43.34359741,anonymous,PT,1,18,2,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,white,pardo,white,male,male,female,captain,professor,pastor,jobs2,generic3,corruption2,,,novice,novice,politician,left,left,left,Hector Amaral,Bernardo Teixeira,Isabella Nunes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,bb450b1bc874430f_d53c57ca5f074bd3_663cf97ac59d5304_8e92e85cb0ddd3f000c52ceb0744788a,
11/26/2021 15:55,11/26/2021 15:56,0,45.183.16.224,100,45,1,11/26/2021 15:56,R_3NwGWKuGCNKG47h,,,,,-23.52760315,-46.90660095,anonymous,PT,1,29,2,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,white,pardo,black,female,male,male,professor,doctor,pastor,jobs3,generic2,jobs2,,,politician,politician,politician,left,right,left,Cecilia Machado,Nicolas Duarte,Bernardo Teixeira,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,276df07c40023172_d53c57ca5f074bd3_5338bb7374830789_df9165b3c93cfed7af563cfc7418c78c,
11/26/2021 15:56,11/26/2021 15:56,0,186.209.71.61,100,28,1,11/26/2021 15:56,R_sCevqow1hfTVE9r,,,,,-21.90649414,-47.87469482,anonymous,PT,1,4,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,black,white,pardo,female,female,male,captain,pastor,captain,jobs3,corruption3,corruption1,,,politician,politician,novice,left,left,right,Cecilia Machado,Olívia Mendes,Hector Amaral,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito gerenciou o orçamento de maneira honesta,O prefeito estava desviando recursos públicos,a843c95f7a57314c_d53c57ca5f074bd3_cfc8282d8f0bf020_3ff904ca6ecca6b1592a1b167646ea0b,
11/26/2021 15:05,11/26/2021 15:57,0,177.192.71.180,100,3078,1,11/26/2021 15:57,R_26bdXQdZfZQcCz8,,,,,-22.94850159,-43.34359741,anonymous,PT,1,23,1,19,3,3,2,1,4,4,2,3,4,2,3,3,5,1,1,1,1,4,4,4,2,2,1,2,3,1,5,4,3,1,1,1,5,3,4,1,2,3,2,1,5,4,2,3,,4,4,5,,7,3,3,3,9,1,1,2,1,7,3,RIO DE JANEIRO,20740580,2,5,,Ela não me passou segurança.,"Não passa ser pulso firme para bater de frente com as ""rapousas"".",Não.,no,treatment,pardo,white,white,female,male,female,professor,pastor,office,corruption1,corruption2,generic3,,,politician,novice,novice,right,left,right,Olívia Mendes,Bernardo Teixeira,Isabella Nunes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,048788b804fc0bbc_d53c57ca5f074bd3_518c83ada85bb4b7_691d801cd17bb32933c8552f1dc85c0d,3
11/26/2021 15:57,11/26/2021 15:57,0,177.221.34.6,100,20,1,11/26/2021 15:57,R_2S62iOMDSb93e08,,,,,-8.009094238,-34.94979858,anonymous,PT,1,21,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treatment,white,pardo,black,male,female,female,police,office,professor,jobs2,jobs1,generic3,,,politician,novice,politician,left,right,left,Nicolas Duarte,Isabella Nunes,Olívia Mendes,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,1419f12569cd5898_d53c57ca5f074bd3_304bd94b04476bdf_10b3b1ab0bdd750b8963db5bb88580bb,
11/26/2021 15:43,11/26/2021 15:58,0,187.116.95.211,100,904,1,11/26/2021 15:58,R_zYUsEoYUQp3uJHP,,,,,-23.10650635,-47.17709351,anonymous,PT,1,32,1,25,3,4,5,2,1,2,2,5,3,3,2,3,5,1,1,1,2,2,2,1,2,3,4,5,4,1,1,1,3,1,1,1,5,5,4,1,3,4,5,,,,,,"saúde pública,5",3,12,7,7,7,1,10,4,11,1,2,1,1,4,1,Itapetininga,18204720,2,5,,Ela não passa muita confiança,Não t cara de que vai fazer o que promete,O candidato tem que ser honesto e conhecer o lugar onde vai trabalhar ,yes,treatment,white,pardo,white,female,female,male,professor,doctor,office,generic1,generic2,corruption2,,,politician,politician,novice,right,left,right,Olívia Mendes,Isabella Nunes,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,db7f3acbcc1ca272_d53c57ca5f074bd3_304bd94b04476bdf_2749c30a7e02219ed5a904fbb4b30365,4
11/26/2021 15:48,11/26/2021 15:59,0,186.216.185.60,100,633,1,11/26/2021 15:59,R_uqdWtBAN8tQlK5b,,,,,0.033096313,-51.06340027,anonymous,PT,1,23,2,3,7,3,1,1,3,4,1,3,5,1,1,1,5,2,1,1,5,1,1,,2,2,1,1,1,1,1,1,1,2,2,1,3,3,3,3,3,3,3,4,3,2,5,1,,1,,,,,1,9,17,12,1,2,1,1,2,4,Macapá ,68909816,2,3,,,,,yes,treatment,white,black,pardo,female,female,male,pastor,police,office,generic1,generic2,jobs1,,,novice,novice,novice,right,right,left,Isabella Nunes,Olívia Mendes,Nicolas Duarte,"Imagine que você mora em uma cidade semelhante a sua no Brasil chamada Rosa Branca. No ano passado, o Tribunal de Contas da União (TCU) passou um pente fino nas contas públicas de prefeituras por todo o país para avaliar como as prefeituras estavam utilizando sua verba para o combate à pandemia do Covid-19.",O prefeito estava desviando recursos públicos,O prefeito gerenciou o orçamento de maneira honesta,66b51adb93887a21_d53c57ca5f074bd3_714c7199abd3b49d_03458db85235f6d7568809e8d847a9b8,3
